random_module_id	n_pathways	delta_mean_logratio_S_minus_M	abs_delta_ge_true	same_direction_as_true	p_exact	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
random_01761	8	0.409947429548	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli);PWY-7807: glyphosate degradation III;PWY-5897: superpathway of menaquinol-11 biosynthesis;URDEGR-PWY: superpathway of allantoin degradation in plants
random_01762	8	0.315874684652	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-5417: catechol degradation III (ortho-cleavage pathway);PWY-5705: allantoin degradation to glyoxylate III;PWY-5838: superpathway of menaquinol-8 biosynthesis I;12DICHLORETHDEG-PWY: 1,2-dichloroethane degradation
random_01763	8	0.33536154905	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;PWY-7616: methanol oxidation to carbon dioxide;PWY-5705: allantoin degradation to glyoxylate III;PWY-5897: superpathway of menaquinol-11 biosynthesis;PWY-8173: anteiso-branched-chain fatty acid biosynthesis
random_01764	8	0.373405801277	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-2941: L-lysine biosynthesis II;PWY-5030: L-histidine degradation III;PWY-7000: kanamycin biosynthesis;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-5265: peptidoglycan biosynthesis II (staphylococci)
random_01765	8	0.240790945815	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-6328: L-lysine degradation X;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;PWY-8175: even iso-branched-chain fatty acid biosynthesis
random_01766	8	0.358425114144	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-4984: urea cycle;HISDEG-PWY: L-histidine degradation I;PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide);PWY-5392: reductive TCA cycle II;MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;PWY-1501: mandelate degradation I
random_01767	8	0.338148136437	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;URSIN-PWY: ureide biosynthesis;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-5690: TCA cycle II (plants and fungi)
random_01768	8	0.316452518408	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;PWY1G-0: mycothiol biosynthesis;PWY-5392: reductive TCA cycle II;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-7805: (aminomethyl)phosphonate degradation
random_01769	8	0.398956635478	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;PWY-7000: kanamycin biosynthesis;PWY-5392: reductive TCA cycle II;MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;DENITRIFICATION-PWY: nitrate reduction I (denitrification)
random_01770	8	0.381119590976	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;PWY-5690: TCA cycle II (plants and fungi);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-7031: protein N-glycosylation (bacterial)
random_01771	8	0.270466384878	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-7039: phosphatidate metabolism, as a signaling molecule;PWY-5705: allantoin degradation to glyoxylate III;P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY1G-0: mycothiol biosynthesis
random_01772	8	0.358906701695	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;PWY-5088: L-glutamate degradation VIII (to propanoate);PWY-5705: allantoin degradation to glyoxylate III;PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-922: mevalonate pathway I (eukaryotes and bacteria)
random_01773	8	0.271153054556	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle;PWY-7874: L-threonate degradation;MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate
random_01774	8	0.394983953928	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis;PWY-5392: reductive TCA cycle II;PWY-5723: Rubisco shunt;PWY-5417: catechol degradation III (ortho-cleavage pathway)
random_01775	8	0.410503357677	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;PWY-8175: even iso-branched-chain fatty acid biosynthesis;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-5723: Rubisco shunt;PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)
random_01776	8	0.333709819739	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY-7399: methylphosphonate degradation II;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-5723: Rubisco shunt;PWY-8173: anteiso-branched-chain fatty acid biosynthesis
random_01777	8	0.401029218371	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-7873: D-erythronate degradation II;PWY0-1533: methylphosphonate degradation I;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-6182: superpathway of salicylate degradation
random_01778	8	0.416034965701	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;PWY-6641: superpathway of sulfolactate degradation;PWY-5705: allantoin degradation to glyoxylate III;PWY-5897: superpathway of menaquinol-11 biosynthesis;PWY5F9-12: biphenyl degradation
random_01779	8	0.373345382283	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;DENITRIFICATION-PWY: nitrate reduction I (denitrification);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-7031: protein N-glycosylation (bacterial)
random_01780	8	0.300338607818	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;PWY-5690: TCA cycle II (plants and fungi);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;PWY490-3: nitrate reduction VI (assimilatory)
random_01781	8	0.252815674709	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;12DICHLORETHDEG-PWY: 1,2-dichloroethane degradation;PWY0-1533: methylphosphonate degradation I;PWY-5899: superpathway of menaquinol-13 biosynthesis;FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)
random_01782	8	0.403618044619	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-2941: L-lysine biosynthesis II;PWY-5030: L-histidine degradation III;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)
random_01783	8	0.366063762394	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate;PWY-7807: glyphosate degradation III;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-6210: 2-aminophenol degradation
random_01784	8	0.445313014771	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-2941: L-lysine biosynthesis II;HISDEG-PWY: L-histidine degradation I;PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle;PWY-5705: allantoin degradation to glyoxylate III;PWY-5723: Rubisco shunt;PWY-7873: D-erythronate degradation II
random_01785	8	0.328680835348	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-7000: kanamycin biosynthesis;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-7399: methylphosphonate degradation II
random_01786	8	0.375706795602	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli);PWY-7874: L-threonate degradation;PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY-8174: odd iso-branched-chain fatty acid biosynthesis
random_01787	8	0.342001466415	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);PWY-5897: superpathway of menaquinol-11 biosynthesis;PWY-7873: D-erythronate degradation II
random_01788	8	0.461878528938	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;PWY-7317: superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis;PWY-5705: allantoin degradation to glyoxylate III;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-7399: methylphosphonate degradation II
random_01789	8	0.355235328002	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY-6518: bile acids epimerization;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)
random_01790	8	0.391462569986	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);PWY-7874: L-threonate degradation;PWY-5897: superpathway of menaquinol-11 biosynthesis;URDEGR-PWY: superpathway of allantoin degradation in plants
random_01791	8	0.392168392666	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5130: 2-oxobutanoate degradation I;NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;PWY-7039: phosphatidate metabolism, as a signaling molecule;PWY-7874: L-threonate degradation;PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-5180: toluene degradation I (aerobic) (via o-cresol)
random_01792	8	0.425260242945	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;PWY-8174: odd iso-branched-chain fatty acid biosynthesis;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-7723: bacterial bioluminescence
random_01793	8	0.35894493383	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-5028: L-histidine degradation II;LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);PWY-6803: phosphatidylcholine acyl editing;PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)
random_01794	8	0.2630513992	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-6562: norspermidine biosynthesis;PWY-7807: glyphosate degradation III;P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-6185: 4-methylcatechol degradation (ortho cleavage)
random_01795	8	0.29388572845	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-8173: anteiso-branched-chain fatty acid biosynthesis;PWY-7807: glyphosate degradation III;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-7616: methanol oxidation to carbon dioxide
random_01796	8	0.419676416201	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;PWY-5431: aromatic compounds degradation via &beta;-ketoadipate;PWY-5705: allantoin degradation to glyoxylate III;PWY-5723: Rubisco shunt;PWY-7399: methylphosphonate degradation II
random_01797	8	0.293733906108	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-5180: toluene degradation I (aerobic) (via o-cresol);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);PWY-5723: Rubisco shunt;PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)
random_01798	8	0.282233525647	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-5994: palmitate biosynthesis (type I fatty acid synthase);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)
random_01799	8	0.443051099629	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;PWY-6182: superpathway of salicylate degradation;PWY-7807: glyphosate degradation III;PWY-5898: superpathway of menaquinol-12 biosynthesis;DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)
random_01800	8	0.403871680619	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast;PWY-7874: L-threonate degradation;PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-5431: aromatic compounds degradation via &beta;-ketoadipate
random_01801	8	0.343892349298	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY0-1221: putrescine degradation II;PWY-7807: glyphosate degradation III;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-7039: phosphatidate metabolism, as a signaling molecule
random_01802	8	0.266772651874	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5130: 2-oxobutanoate degradation I;PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;PWY-6210: 2-aminophenol degradation;PWY-7807: glyphosate degradation III;P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)
random_01803	8	0.353886205077	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide);PWY-7807: glyphosate degradation III;PWY-5838: superpathway of menaquinol-8 biosynthesis I;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)
random_01804	8	0.329636282779	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-7399: methylphosphonate degradation II;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-7000: kanamycin biosynthesis
random_01805	8	0.266805111804	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;PWY-7723: bacterial bioluminescence;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;P621-PWY: nylon-6 oligomer degradation
random_01806	8	0.364247513132	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate
random_01807	8	0.400373703511	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)
random_01808	8	0.318422911254	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-5265: peptidoglycan biosynthesis II (staphylococci);PWY-5392: reductive TCA cycle II;PWY-5723: Rubisco shunt;PWY-6641: superpathway of sulfolactate degradation
